CATEGORY	TICKER	DATE	OPEN	CLOSE
Crypto	ETH-USD	2021-03-31	1841.03	1920
Crypto	BTC-USD	2021-03-31	58781.1	58800
Crypto	ETH-USD	2021-04-01	1919.3	1968.38
Crypto	BTC-USD	2021-04-01	58800.01	58726.48
Crypto	ETH-USD	2021-04-02	1968.46	2133.1
Crypto	BTC-USD	2021-04-02	58726.47	58981.04
Crypto	ETH-USD	2021-04-03	2134.38	2008.551
Crypto	BTC-USD	2021-04-03	58981.04	57094.34
Crypto	ETH-USD	2021-04-04	2007.75	2077.4
Crypto	BTC-USD	2021-04-04	57094.34	58215.94
Crypto	ETH-USD	2021-04-05	2076.31	2106.98
Crypto	BTC-USD	2021-04-05	58216.73	59145
Crypto	ETH-USD	2021-04-06	2107.45	2112.39
Crypto	BTC-USD	2021-04-06	59135.36	58019.98
Crypto	ETH-USD	2021-04-07	2112.59	1964.4
Crypto	BTC-USD	2021-04-07	58024.9	55955.74
Crypto	ETH-USD	2021-04-08	1963.44	2081.29
Crypto	BTC-USD	2021-04-08	55962.67	58083.1
Crypto	ETH-USD	2021-04-09	2080.93	2066.02
Crypto	BTC-USD	2021-04-09	58066.18	58092.68
Crypto	ETH-USD	2021-04-10	2066.5	2136.1
Crypto	BTC-USD	2021-04-10	58092.68	59778.6
Crypto	ETH-USD	2021-04-11	2133.07	2150.54
Crypto	BTC-USD	2021-04-11	59824	59985.26
Crypto	ETH-USD	2021-04-12	2150.54	2138.748
Crypto	BTC-USD	2021-04-12	60033	59839.82
Crypto	ETH-USD	2021-04-13	2138.17297369	2299.92
Crypto	BTC-USD	2021-04-13	59836.88	63587.2
Crypto	ETH-USD	2021-04-14	2296.7	2429.9
Crypto	BTC-USD	2021-04-14	63519	62971.8
Crypto	ETH-USD	2021-04-15	2432.12	2516.4
Crypto	BTC-USD	2021-04-15	62909	63229.04
Crypto	ETH-USD	2021-04-16	2517.14	2426.64
Crypto	BTC-USD	2021-04-16	63229.04	61322
Crypto	ETH-USD	2021-04-17	2421.9	2318.76
Crypto	BTC-USD	2021-04-17	61451.85	60085.2
Crypto	ETH-USD	2021-04-18	2319.15	2241.46
Crypto	BTC-USD	2021-04-18	60048.82	56172
Crypto	ETH-USD	2021-04-19	2241.67	2160.427
Crypto	BTC-USD	2021-04-19	56238.6	55630
Crypto	ETH-USD	2021-04-20	2163.69	2332.6
Crypto	BTC-USD	2021-04-20	55699.25	56499.29
Crypto	ETH-USD	2021-04-21	2332.18	2357.73
Crypto	BTC-USD	2021-04-21	56472	53781.2082033
Crypto	ETH-USD	2021-04-22	2357.74	2401.22
Crypto	BTC-USD	2021-04-22	53823.48	51701.59
Crypto	ETH-USD	2021-04-23	2399.21	2370.05
Crypto	BTC-USD	2021-04-23	51695.98	51187.27
Crypto	ETH-USD	2021-04-24	2369.07	2216.72
Crypto	BTC-USD	2021-04-24	51177.77	50089.14
Crypto	ETH-USD	2021-04-25	2215.94	2319.394
Crypto	BTC-USD	2021-04-25	50101.42	49121
Crypto	ETH-USD	2021-04-26	2322.09	2534
Crypto	BTC-USD	2021-04-26	49121	54053.22
Crypto	ETH-USD	2021-04-27	2533.99	2667.86
Crypto	BTC-USD	2021-04-27	54094	55069.62
Crypto	ETH-USD	2021-04-28	2665.7	2748.5
Crypto	BTC-USD	2021-04-28	55077.4	54894.03
Crypto	ETH-USD	2021-04-29	2751.56	2758.92
Crypto	BTC-USD	2021-04-29	54861	53580
Crypto	ETH-USD	2021-04-30	2759.66	2776.45
Crypto	BTC-USD	2021-04-30	53580	57630
Crypto	ETH-USD	2021-05-01	2769.9	2945.171
Crypto	BTC-USD	2021-05-01	57798.77	57859.28
Crypto	ETH-USD	2021-05-02	2948.92	2952.09
Crypto	BTC-USD	2021-05-02	57774	56628.6
Crypto	ETH-USD	2021-05-03	2952.21	3433.99
Crypto	BTC-USD	2021-05-03	56625.21	57212.73
Crypto	ETH-USD	2021-05-04	3431.6	3240.01
Crypto	BTC-USD	2021-05-04	57227.64	53238.99
Crypto	ETH-USD	2021-05-05	3239.61	3529.97
Crypto	BTC-USD	2021-05-05	53221.75	57515.69
Crypto	ETH-USD	2021-05-06	3524.7	3492.75
Crypto	BTC-USD	2021-05-06	57494.2	56440.66
Crypto	ETH-USD	2021-05-07	3492.33	3484.7
Crypto	BTC-USD	2021-05-07	56444.82	57380.39
Crypto	ETH-USD	2021-05-08	3484.69	3917.25
Crypto	BTC-USD	2021-05-08	57371.02	58958.05
Crypto	ETH-USD	2021-05-09	3910.90415771	3928.44
Crypto	BTC-USD	2021-05-09	58951.5	58312.57
Crypto	ETH-USD	2021-05-10	3928.41	3949.45
Crypto	BTC-USD	2021-05-10	58325.61	55866.41
Crypto	ETH-USD	2021-05-11	3949.45	4179.76
Crypto	BTC-USD	2021-05-11	55854.43	56753.19
Crypto	ETH-USD	2021-05-12	4179.77	3826.37
Crypto	BTC-USD	2021-05-12	56683.65	49498.77
Crypto	ETH-USD	2021-05-13	3800.19	3719.23
Crypto	BTC-USD	2021-05-13	49529.48	49690.11
Crypto	ETH-USD	2021-05-14	3719.22	4080.51
Crypto	BTC-USD	2021-05-14	49711.64	49893.48
Crypto	ETH-USD	2021-05-15	4080.51	3649.54
Crypto	BTC-USD	2021-05-15	49835.98	46771.09
Crypto	ETH-USD	2021-05-16	3648.16	3585.62
Crypto	BTC-USD	2021-05-16	46771.01	46450.79
Crypto	ETH-USD	2021-05-17	3584.79	3283.29
Crypto	BTC-USD	2021-05-17	46450.78	43580.5
Crypto	ETH-USD	2021-05-18	3283.32	3375.96
Crypto	BTC-USD	2021-05-18	43580.48	42877.75
Crypto	ETH-USD	2021-05-19	3378.6	2441.6
Crypto	BTC-USD	2021-05-19	42865.05	36742.3
Crypto	ETH-USD	2021-05-20	2448.59	2775.07
Crypto	BTC-USD	2021-05-20	36793.39	40623.33
Crypto	ETH-USD	2021-05-21	2775.06	2439.8
Crypto	BTC-USD	2021-05-21	40623.24	37391.27112492
Crypto	ETH-USD	2021-05-22	2439.8	2292.814
Crypto	BTC-USD	2021-05-22	37379	37476.83
Crypto	ETH-USD	2021-05-23	2293.999	2097.6
Crypto	BTC-USD	2021-05-23	37575	34672.64
Crypto	ETH-USD	2021-05-24	2100.07	2651.24
Crypto	BTC-USD	2021-05-24	34735.35	38845
Crypto	ETH-USD	2021-05-25	2647.7	2707.9
Crypto	BTC-USD	2021-05-25	38848.36	38361.81
Crypto	ETH-USD	2021-05-26	2707.75	2889.61
Crypto	BTC-USD	2021-05-26	38361.81	39293.23
Crypto	ETH-USD	2021-05-27	2889.43	2745.51
Crypto	BTC-USD	2021-05-27	39293.23	38556.88
Crypto	ETH-USD	2021-05-28	2745.25	2413.27
Crypto	BTC-USD	2021-05-28	38556.88	35680.47
Crypto	ETH-USD	2021-05-29	2413.28	2272.7
Crypto	BTC-USD	2021-05-29	35680.48	34627.82
Crypto	ETH-USD	2021-05-30	2272.7	2387.66
Crypto	BTC-USD	2021-05-30	34644.09	35669.44
Crypto	ETH-USD	2021-05-31	2387.65	2705.39785315
Crypto	BTC-USD	2021-05-31	35669.44	37279.31
Crypto	ETH-USD	2021-06-01	2707.87	2634.42
Crypto	BTC-USD	2021-06-01	37276.24	36685
Crypto	ETH-USD	2021-06-02	2634.46	2706.64
Crypto	BTC-USD	2021-06-02	36684.99	37581.82
Crypto	ETH-USD	2021-06-03	2706.87	2856.68
Crypto	BTC-USD	2021-06-03	37581.83	39226
Crypto	ETH-USD	2021-06-04	2856.73	2690.68
Crypto	BTC-USD	2021-06-04	39225.5146501	36856.52
Crypto	ETH-USD	2021-06-05	2691.13	2629.75
Crypto	BTC-USD	2021-06-05	36856.53	35534.6
Crypto	ETH-USD	2021-06-06	2629.45	2710.97
Crypto	BTC-USD	2021-06-06	35539.83	35800.48
Crypto	ETH-USD	2021-06-07	2710.97	2592.47
Crypto	BTC-USD	2021-06-07	35798.8	33575.91
Crypto	ETH-USD	2021-06-08	2592.48	2509.11
Crypto	BTC-USD	2021-06-08	33567.51	33402.13
Crypto	ETH-USD	2021-06-09	2509.1	2611.27
Crypto	BTC-USD	2021-06-09	33402.13	37366.29695482
Crypto	ETH-USD	2021-06-10	2611.71	2471.59
Crypto	BTC-USD	2021-06-10	37404.75	36691.37
Crypto	ETH-USD	2021-06-11	2471.59	2355.27
Crypto	BTC-USD	2021-06-11	36680	37339.12
Crypto	ETH-USD	2021-06-12	2354.64	2371.2
Crypto	BTC-USD	2021-06-12	37341.7	35554.03
Crypto	ETH-USD	2021-06-13	2371.85	2508.49058317
Crypto	BTC-USD	2021-06-13	35563.66	38998.89297611
Crypto	ETH-USD	2021-06-14	2510.22	2582.86
Crypto	BTC-USD	2021-06-14	38998.89297611	40539.47
Crypto	ETH-USD	2021-06-15	2582.45	2543.58
Crypto	BTC-USD	2021-06-15	40539.83	40162.37
Crypto	ETH-USD	2021-06-16	2543.57	2368
Crypto	BTC-USD	2021-06-16	40143	38334
Crypto	ETH-USD	2021-06-17	2368.24	2373.29
Crypto	BTC-USD	2021-06-17	38351	38073
Crypto	ETH-USD	2021-06-18	2373.8	2234.5
Crypto	BTC-USD	2021-06-18	38074	35845
Crypto	ETH-USD	2021-06-19	2234.8	2166.27
Crypto	BTC-USD	2021-06-19	35856.05095893	35570
Crypto	ETH-USD	2021-06-20	2166.26	2246.8385046
Crypto	BTC-USD	2021-06-20	35484.8	35585.78
Crypto	ETH-USD	2021-06-21	2242.89	1885.67
Crypto	BTC-USD	2021-06-21	35585.79	31609.82
Crypto	ETH-USD	2021-06-22	1885.49	1881.65
Crypto	BTC-USD	2021-06-22	31609.82	32538.36
Crypto	ETH-USD	2021-06-23	1883.6	1968.37
Crypto	BTC-USD	2021-06-23	32547.57	33688.35
Crypto	ETH-USD	2021-06-24	1968.36	1988.81
Crypto	BTC-USD	2021-06-24	33688.51	34665
Crypto	ETH-USD	2021-06-25	1988.81	1809.07
Crypto	BTC-USD	2021-06-25	34654.87	31594.63
Crypto	ETH-USD	2021-06-26	1809.07	1830.01
Crypto	BTC-USD	2021-06-26	31577.3	32355.66423628
Crypto	ETH-USD	2021-06-27	1829	1984.71
Crypto	BTC-USD	2021-06-27	32275.9	34675.3
Crypto	ETH-USD	2021-06-28	1984.84	2083.98
Crypto	BTC-USD	2021-06-28	34743	34493.22
Crypto	ETH-USD	2021-06-29	2084.16	2166.18
Crypto	BTC-USD	2021-06-29	34493.22	35922.41743186
Crypto	ETH-USD	2021-06-30	2165.64	2276.72
Crypto	BTC-USD	2021-06-30	35906.17	35060
Crypto	ETH-USD	2021-07-01	2275.5	2107.01
Crypto	BTC-USD	2021-07-01	35060	33516.11
Crypto	ETH-USD	2021-07-02	2106.91	2156
Crypto	BTC-USD	2021-07-02	33537.11	33805.02
Crypto	ETH-USD	2021-07-03	2156	2226.94
Crypto	BTC-USD	2021-07-03	33805	34688.3
Crypto	ETH-USD	2021-07-04	2227.46	2323.15
Crypto	BTC-USD	2021-07-04	34685.03	35284.05
Crypto	ETH-USD	2021-07-05	2323.27	2195.20588584
Crypto	BTC-USD	2021-07-05	35284.06	33697.78
Crypto	ETH-USD	2021-07-06	2197.34	2321.84
Crypto	BTC-USD	2021-07-06	33697.78	34225.73
Crypto	ETH-USD	2021-07-07	2322.2	2316.83
Crypto	BTC-USD	2021-07-07	34218.54	33885.1
Crypto	ETH-USD	2021-07-08	2317.64	2116.95
Crypto	BTC-USD	2021-07-08	33879.5	32882.2
Crypto	ETH-USD	2021-07-09	2115.61	2147.38
Crypto	BTC-USD	2021-07-09	32875.95	33824.26
Crypto	ETH-USD	2021-07-10	2147.38	2110.55
Crypto	BTC-USD	2021-07-10	33768	33515.35
Crypto	ETH-USD	2021-07-11	2110.56	2139.6
Crypto	BTC-USD	2021-07-11	33515.35	34246.9
Crypto	ETH-USD	2021-07-12	2140	2030.72
Crypto	BTC-USD	2021-07-12	34246.9	33078
Crypto	ETH-USD	2021-07-13	2030.74	1940.38
Crypto	BTC-USD	2021-07-13	33077.43	32734.14
Crypto	ETH-USD	2021-07-14	1940.3	1994.11
Crypto	BTC-USD	2021-07-14	32729	32816.39
Crypto	ETH-USD	2021-07-15	1994.9	1918.06
Crypto	BTC-USD	2021-07-15	32821	31890
Crypto	ETH-USD	2021-07-16	1919.7675586	1877.22
Crypto	BTC-USD	2021-07-16	31872.49	31388.06
Crypto	ETH-USD	2021-07-17	1877.22	1899.75
Crypto	BTC-USD	2021-07-17	31389.57	31533.91
Crypto	ETH-USD	2021-07-18	1899.75	1891.46
Crypto	BTC-USD	2021-07-18	31533.9	31788.25
Crypto	ETH-USD	2021-07-19	1891.46	1818.44
Crypto	BTC-USD	2021-07-19	31786.37	30842.03
Crypto	ETH-USD	2021-07-20	1818.45	1786.61
Crypto	BTC-USD	2021-07-20	30842.04	29796.16
Crypto	ETH-USD	2021-07-21	1785.35	1995.82
Crypto	BTC-USD	2021-07-21	29796.15	32154
Crypto	ETH-USD	2021-07-22	1996.43	2024.75
Crypto	BTC-USD	2021-07-22	32154.68	32287.74
Crypto	ETH-USD	2021-07-23	2024.75	2125.52
Crypto	BTC-USD	2021-07-23	32287.75	33647.26
Crypto	ETH-USD	2021-07-24	2125.82	2185.95
Crypto	BTC-USD	2021-07-24	33650	34283.01
Crypto	ETH-USD	2021-07-25	2186.76	2193.95
Crypto	BTC-USD	2021-07-25	34291.67	35428.26
Crypto	ETH-USD	2021-07-26	2192.38	2228.7
Crypto	BTC-USD	2021-07-26	35428.25	37262.77
Crypto	ETH-USD	2021-07-27	2228.71	2300.6
Crypto	BTC-USD	2021-07-27	37265.93349564	39500
Crypto	ETH-USD	2021-07-28	2300.28	2300.42
Crypto	BTC-USD	2021-07-28	39490	40035.1
Crypto	ETH-USD	2021-07-29	2300.76	2383.32
Crypto	BTC-USD	2021-07-29	40030.65	40000
Crypto	ETH-USD	2021-07-30	2384.17	2463.82
Crypto	BTC-USD	2021-07-30	40039.44	42214.50801313
Crypto	ETH-USD	2021-07-31	2462.9	2533.74
Crypto	BTC-USD	2021-07-31	42236.72	41488.5
Crypto	ETH-USD	2021-08-01	2533.54	2557.3
Crypto	BTC-USD	2021-08-01	41489.16	39865.41
Crypto	ETH-USD	2021-08-02	2557.3	2609.6
Crypto	BTC-USD	2021-08-02	39851.22	39152.3
Crypto	ETH-USD	2021-08-03	2608.12	2508.31
Crypto	BTC-USD	2021-08-03	39152.6	38191.44
Crypto	ETH-USD	2021-08-04	2510	2724.71
Crypto	BTC-USD	2021-08-04	38189.4	39722.41
Crypto	ETH-USD	2021-08-05	2724.71	2829.35
Crypto	BTC-USD	2021-08-05	39732.14	40888.74
Crypto	ETH-USD	2021-08-06	2829.49	2892.98
Crypto	BTC-USD	2021-08-06	40888.73	42869.58
Crypto	ETH-USD	2021-08-07	2891.9	3163.09
Crypto	BTC-USD	2021-08-07	42853	44637.34
Crypto	ETH-USD	2021-08-08	3158	3012.95
Crypto	BTC-USD	2021-08-08	44626.62	43845.6
Crypto	ETH-USD	2021-08-09	3014.12	3162.34
Crypto	BTC-USD	2021-08-09	43833.04	46282.21851123
Crypto	ETH-USD	2021-08-10	3167	3142.09
Crypto	BTC-USD	2021-08-10	46280	45595.65
Crypto	ETH-USD	2021-08-11	3142.18	3163.3
Crypto	BTC-USD	2021-08-11	45602.44	45531
Crypto	ETH-USD	2021-08-12	3160.51	3047.21
Crypto	BTC-USD	2021-08-12	45534	44422.14
Crypto	ETH-USD	2021-08-13	3047.22	3324.51
Crypto	BTC-USD	2021-08-13	44413.85	47833.64
Crypto	ETH-USD	2021-08-14	3324.51	3266.52
Crypto	BTC-USD	2021-08-14	47836	47109.65
Crypto	ETH-USD	2021-08-15	3265.3	3310.93
Crypto	BTC-USD	2021-08-15	47109.64	47014.49
Crypto	ETH-USD	2021-08-16	3311.1	3146.6
Crypto	BTC-USD	2021-08-16	47014.38	45902.46
Crypto	ETH-USD	2021-08-17	3146.6	3011.01
Crypto	BTC-USD	2021-08-17	45903.23	44671.58
Crypto	ETH-USD	2021-08-18	3013.81	3014.37
Crypto	BTC-USD	2021-08-18	44675.34	44707.98
Crypto	ETH-USD	2021-08-19	3014.38	3184.67
Crypto	BTC-USD	2021-08-19	44709.1	46770.14
Crypto	ETH-USD	2021-08-20	3184.32	3286.58
Crypto	BTC-USD	2021-08-20	46769.02	49342.4
Crypto	ETH-USD	2021-08-21	3287.9	3226.73
Crypto	BTC-USD	2021-08-21	49349.99	48837
Crypto	ETH-USD	2021-08-22	3226.37	3241.42
Crypto	BTC-USD	2021-08-22	48883.84	49284.63
Crypto	ETH-USD	2021-08-23	3243.08	3323.12
Crypto	BTC-USD	2021-08-23	49284.38	49506.5
Crypto	ETH-USD	2021-08-24	3323.4	3171.53
Crypto	BTC-USD	2021-08-24	49523	47682.45
Crypto	ETH-USD	2021-08-25	3170.94	3228.51
Crypto	BTC-USD	2021-08-25	47683.32	48987.33
Crypto	ETH-USD	2021-08-26	3228.51	3092.74
Crypto	BTC-USD	2021-08-26	48992.29076835	46848.9
Crypto	ETH-USD	2021-08-27	3092.74	3275.92
Crypto	BTC-USD	2021-08-27	46851.47	49077.57
Crypto	ETH-USD	2021-08-28	3275.32	3247.99
Crypto	BTC-USD	2021-08-28	49081.08	48914
Crypto	ETH-USD	2021-08-29	3247.99	3226.46
Crypto	BTC-USD	2021-08-29	48942.89	48800
Crypto	ETH-USD	2021-08-30	3226.45	3229.01
Crypto	BTC-USD	2021-08-30	48802.58	46993.71
Crypto	ETH-USD	2021-08-31	3229.02	3430.23
Crypto	BTC-USD	2021-08-31	46996.8	47112.5
Crypto	ETH-USD	2021-09-01	3430	3827.2
Crypto	BTC-USD	2021-09-01	47110.33	48823
Crypto	ETH-USD	2021-09-02	3829.29	3787.97
Crypto	BTC-USD	2021-09-02	48834.27	49279.37
Crypto	ETH-USD	2021-09-03	3788.2	3940.06
Crypto	BTC-USD	2021-09-03	49279.38	50018.6
Crypto	ETH-USD	2021-09-04	3939.85	3887.53
Crypto	BTC-USD	2021-09-04	50025	49942.98
Crypto	ETH-USD	2021-09-05	3887.71	3952.17
Crypto	BTC-USD	2021-09-05	49944.89	51789.17
Crypto	ETH-USD	2021-09-06	3951.68	3928.89
Crypto	BTC-USD	2021-09-06	51768	52698.81
Crypto	ETH-USD	2021-09-07	3928.72	3432.33
Crypto	BTC-USD	2021-09-07	52672	46849
Crypto	ETH-USD	2021-09-08	3436.75	3500.2
Crypto	BTC-USD	2021-09-08	46854	46060.36
Crypto	ETH-USD	2021-09-09	3499.54	3424.95
Crypto	BTC-USD	2021-09-09	46059.94	46400
Crypto	ETH-USD	2021-09-10	3424.32	3209.82
Crypto	BTC-USD	2021-09-10	46394.38	44851.45
Crypto	ETH-USD	2021-09-11	3209.29	3266.77
Crypto	BTC-USD	2021-09-11	44851	45171.83
Crypto	ETH-USD	2021-09-12	3266.97	3404.9
Crypto	BTC-USD	2021-09-12	45173.66	46024.23
Crypto	ETH-USD	2021-09-13	3403.81	3286.2
Crypto	BTC-USD	2021-09-13	46039	44947.72
Crypto	ETH-USD	2021-09-14	3285.66	3436.29
Crypto	BTC-USD	2021-09-14	44958	47127.22
Crypto	ETH-USD	2021-09-15	3436.29	3615.65
Crypto	BTC-USD	2021-09-15	47127.81	48148.12
Crypto	ETH-USD	2021-09-16	3614.4	3568.66
Crypto	BTC-USD	2021-09-16	48137.76809977	47753.16
Crypto	ETH-USD	2021-09-17	3569.8	3400
Crypto	BTC-USD	2021-09-17	47753.15	47296
Crypto	ETH-USD	2021-09-18	3400.45	3435.83
Crypto	BTC-USD	2021-09-18	47296.15646179	48314.56
Crypto	ETH-USD	2021-09-19	3436.59	3328.59
Crypto	BTC-USD	2021-09-19	48309.04	47255.92
Crypto	ETH-USD	2021-09-20	3328.64271937	2976.48
Crypto	BTC-USD	2021-09-20	47257.86	43012.97
Crypto	ETH-USD	2021-09-21	2976.36	2765.69
Crypto	BTC-USD	2021-09-21	43025	40719.6
Crypto	ETH-USD	2021-09-22	2765.34	3078.43
Crypto	BTC-USD	2021-09-22	40736.81	43589.53
Crypto	ETH-USD	2021-09-23	3078.42	3154.62
Crypto	BTC-USD	2021-09-23	43575.19	44897.59
Crypto	ETH-USD	2021-09-24	3154.42	2930.61
Crypto	BTC-USD	2021-09-24	44896.55	42848.44
Crypto	ETH-USD	2021-09-25	2931.8	2924.01
Crypto	BTC-USD	2021-09-25	42861	42705.51
Crypto	ETH-USD	2021-09-26	2923.91	3060.71
Crypto	BTC-USD	2021-09-26	42704.71	43177.91
Crypto	ETH-USD	2021-09-27	3059.92	2926.26
Crypto	BTC-USD	2021-09-27	43172.16	42171.76
Crypto	ETH-USD	2021-09-28	2927.7	2805.65
Crypto	BTC-USD	2021-09-28	42166.31	41026.07
Crypto	ETH-USD	2021-09-29	2805.64	2850.14
Crypto	BTC-USD	2021-09-29	41046	41522.16
Crypto	ETH-USD	2021-09-30	2849.71	3000.46
Crypto	BTC-USD	2021-09-30	41519.11	43824.43
Crypto	ETH-USD	2021-10-01	3001.14	3311.16
Crypto	BTC-USD	2021-10-01	43828.89	48165.76
Crypto	ETH-USD	2021-10-02	3310.2	3387.81
Crypto	BTC-USD	2021-10-02	48185.61	47657.69
Crypto	ETH-USD	2021-10-03	3388.7	3420.07
Crypto	BTC-USD	2021-10-03	47649	48233.99
Crypto	ETH-USD	2021-10-04	3419.66566055	3387.2
Crypto	BTC-USD	2021-10-04	48233.99	49245.54
Crypto	ETH-USD	2021-10-05	3386.88	3515.7
Crypto	BTC-USD	2021-10-05	49244.13	51493.99
Crypto	ETH-USD	2021-10-06	3517.26	3575.85
Crypto	BTC-USD	2021-10-06	51509.27	55339.48
Crypto	ETH-USD	2021-10-07	3576.47	3587.3
Crypto	BTC-USD	2021-10-07	55346.95	53797.82
Crypto	ETH-USD	2021-10-08	3588.83	3563.95
Crypto	BTC-USD	2021-10-08	53816.16	53963.82
Crypto	ETH-USD	2021-10-09	3563.96	3575.83
Crypto	BTC-USD	2021-10-09	53965.18	54962.29
Crypto	ETH-USD	2021-10-10	3575.2	3415.01
Crypto	BTC-USD	2021-10-10	54963.29	54690.53
Crypto	ETH-USD	2021-10-11	3414.75	3543.07
Crypto	BTC-USD	2021-10-11	54679	57487.44
Crypto	ETH-USD	2021-10-12	3542.2	3490.61
Crypto	BTC-USD	2021-10-12	57470	56005.1
Crypto	ETH-USD	2021-10-13	3490.17	3608.21
Crypto	BTC-USD	2021-10-13	56005.1	57367.32
Crypto	ETH-USD	2021-10-14	3607.7	3791.66
Crypto	BTC-USD	2021-10-14	57367.32	57359.51
Crypto	ETH-USD	2021-10-15	3791.2	3869.73
Crypto	BTC-USD	2021-10-15	57359.51	61695.4
Crypto	ETH-USD	2021-10-16	3869.73	3829.66
Crypto	BTC-USD	2021-10-16	61690.32	60877.42
Crypto	ETH-USD	2021-10-17	3829.7	3847.18
Crypto	BTC-USD	2021-10-17	60867.05	61527.11
Crypto	ETH-USD	2021-10-18	3847.38	3745.48
Crypto	BTC-USD	2021-10-18	61530.07	62042.41
Crypto	ETH-USD	2021-10-19	3745.9	3878.17
Crypto	BTC-USD	2021-10-19	62042.4	64303.14
Crypto	ETH-USD	2021-10-20	3878.35	4161.94
Crypto	BTC-USD	2021-10-20	64263.93176072	66026.54
Crypto	ETH-USD	2021-10-21	4164.61	4053.9
Crypto	BTC-USD	2021-10-21	66021.26	62204.02
Crypto	ETH-USD	2021-10-22	4053.97	3972.9
Crypto	BTC-USD	2021-10-22	62204.01	60687.64
Crypto	ETH-USD	2021-10-23	3971.89	4168.56
Crypto	BTC-USD	2021-10-23	60682.88	61296.9
Crypto	ETH-USD	2021-10-24	4167.7	4082.64
Crypto	BTC-USD	2021-10-24	61300.02	60854.48
Crypto	ETH-USD	2021-10-25	4080.1	4220.93
Crypto	BTC-USD	2021-10-25	60847.91	63083.54
Crypto	ETH-USD	2021-10-26	4221.16	4128
Crypto	BTC-USD	2021-10-26	63081.96	60337.62
Crypto	ETH-USD	2021-10-27	4127.9	3922.5
Crypto	BTC-USD	2021-10-27	60285	58455.47
Crypto	ETH-USD	2021-10-28	3925.26	4288.26
Crypto	BTC-USD	2021-10-28	58471.06	60591.65
Crypto	ETH-USD	2021-10-29	4288.25	4416.36
Crypto	BTC-USD	2021-10-29	60579	62276.72
Crypto	ETH-USD	2021-10-30	4421.23	4322.9
Crypto	BTC-USD	2021-10-30	62264	61892.41
Crypto	ETH-USD	2021-10-31	4325.55	4290.19
Crypto	BTC-USD	2021-10-31	61896.76	61343.69
Crypto	ETH-USD	2021-11-01	4290.31	4322.89
Crypto	BTC-USD	2021-11-01	61346.17	60949.54
Crypto	ETH-USD	2021-11-02	4322.89	4594.27
Crypto	BTC-USD	2021-11-02	60956.4	63266.51
Crypto	ETH-USD	2021-11-03	4594.99	4606.07
Crypto	BTC-USD	2021-11-03	63249	62935.41
Crypto	ETH-USD	2021-11-04	4606.07	4537.15
Crypto	BTC-USD	2021-11-04	62893	61444.5
Crypto	ETH-USD	2021-11-05	4533.4750634	4479.47
Crypto	BTC-USD	2021-11-05	61410	61006.15
Crypto	ETH-USD	2021-11-06	4477.9	4523.16
Crypto	BTC-USD	2021-11-06	61006.14	61539.31
Crypto	ETH-USD	2021-11-07	4520.06033732	4617.02
Crypto	BTC-USD	2021-11-07	61542.43	63309.13
Crypto	ETH-USD	2021-11-08	4617.27	4811.9
Crypto	BTC-USD	2021-11-08	63300	67551.72
Crypto	ETH-USD	2021-11-09	4807.1	4731.59
Crypto	BTC-USD	2021-11-09	67554.13	66944.67
Crypto	ETH-USD	2021-11-10	4731.58	4632.22
Crypto	BTC-USD	2021-11-10	66928.42	64912.2
Crypto	ETH-USD	2021-11-11	4629.8	4721.88
Crypto	BTC-USD	2021-11-11	64919.18	64807.74
Crypto	ETH-USD	2021-11-12	4721.07	4667.34
Crypto	BTC-USD	2021-11-12	64807.73	64147.9
Crypto	ETH-USD	2021-11-13	4667.79	4644.44
Crypto	BTC-USD	2021-11-13	64144.42	64400.01
Crypto	ETH-USD	2021-11-14	4645.58	4627.03
Crypto	BTC-USD	2021-11-14	64403.43	65505.02
Crypto	ETH-USD	2021-11-15	4625.22211311	4565.06
Crypto	BTC-USD	2021-11-15	65509.87	63561
Crypto	ETH-USD	2021-11-16	4560.7	4209.5
Crypto	BTC-USD	2021-11-16	63621.05	60107.98
Crypto	ETH-USD	2021-11-17	4208.2	4289.4
Crypto	BTC-USD	2021-11-17	60069	60351.51
Crypto	ETH-USD	2021-11-18	4289.4	3998.24
Crypto	BTC-USD	2021-11-18	60354.56777918	56898
Crypto	ETH-USD	2021-11-19	3998.4	4299.55
Crypto	BTC-USD	2021-11-19	56898.46	58122.16
Crypto	ETH-USD	2021-11-20	4298.9	4416.69
Crypto	BTC-USD	2021-11-20	58122.15	59760.76
Crypto	ETH-USD	2021-11-21	4415.77421546	4262.99
Crypto	BTC-USD	2021-11-21	59760.76	58691
Crypto	ETH-USD	2021-11-22	4264.08	4089.16
Crypto	BTC-USD	2021-11-22	58681.76	56280.81
Crypto	ETH-USD	2021-11-23	4089.1	4341.62
Crypto	BTC-USD	2021-11-23	56280.81	57566.34
Crypto	ETH-USD	2021-11-24	4341.8	4270.74
Crypto	BTC-USD	2021-11-24	57562.65	57162.66
Crypto	ETH-USD	2021-11-25	4271.8	4527.3
Crypto	BTC-USD	2021-11-25	57157.92	59015.78236183
Crypto	ETH-USD	2021-11-26	4527.03	4043.67
Crypto	BTC-USD	2021-11-26	58994.72	53760.79
Crypto	ETH-USD	2021-11-27	4044.64	4098.31
Crypto	BTC-USD	2021-11-27	53757.67	54759.05
Crypto	ETH-USD	2021-11-28	4099.9	4298.38
Crypto	BTC-USD	2021-11-28	54751.95	57317.17
